6,6,17.9,-,65,5,57,13.4,NGC2193,OC,,2,,
9,53,5.0,+,19,25,58,13.4,NGC3040A/PGC28479,GX,12.0,1,0,171.0
0,57,10.0,-,43,43,37,13.4,NGC322_1/PGC3412,GX,12.0,1,0,153.0
10,47,26.5,+,6,2,55,13.4,NGC3376/PGC32231,GX,11.9,1,0,167.0
10,53,8.0,+,33,54,36,13.4,NGC3442/PGC32679,GX,11.8,1,0,30.0
12,12,26.9,+,29,8,57,13.4,NGC4174/PGC38906,GX,11.6,1,0,50.0
1,9,25.4,-,71,46,0,13.4,NGC422,OC,,,,
12,30,32.0,+,12,29,26,13.4,NGC4486B/PGC41327,GX,12.0,1,,
13,24,14.9,-,10,39,16,13.4,NGC5122/PGC46848,GX,11.7,1,0,115.0
1,46,6.0,+,34,22,29,13.4,NGC666/PGC6483,GX,12.0,1,0,80.0
18,59,19.8,+,48,27,59,13.4,NGC6742/PK78+18.1,PN,11.8,1,,
20,28,28.9,+,25,43,26,13.4,NGC6921/PGC64768,GX,11.3,1,0,141.0
23,10,30.3,+,7,35,22,13.4,NGC7501/PGC70619,GX,11.6,0,,
3,22,36.3,+,9,28,27,13.4,PGC12639/UGC2701,GX,11.3,1,0,143.0
7,41,47.6,-,30,28,22,13.4,PGC21594/ESO429-14,GX,11.2,1,0,85.0
16,10,6.3,-,60,45,7,13.4,PGC2793271/WKK6006,GX,11.7,1,0,
12,54,51.5,-,55,53,56,13.4,PGC404983/WKK1510,GX,11.3,1,0,7.0
20,22,32.0,-,53,16,21,13.4,PGC64559/ESO186-37,GX,11.9,1,0,1.0
21,42,12.7,+,5,36,54,13.4,PGC67201/UGC11792,GX,11.8,1,0,160.0
2,0,19.1,+,24,28,26,13.4,PGC7594/UGC1479,GX,11.7,1,0,176.0
17,12,54.0,-,3,16,0,13.4,PK18+20.1/Nassau1,PN;Stellar,7.7,0,,
7,27,54.0,-,20,13,0,13.4,PK235-1.1/M1-14,PN,9.8,0,,
18,54,0.0,-,6,26,0,13.4,PK27-3.2/Vy1-4,PN,10.1,0,,
14,15,30.0,-,74,13,0,13.4,PK308-12.1/He2-105,PN,12.0,1,,
19,5,36.0,-,33,12,0,13.4,PK3-17.1/Hubble8,PN,7.7,0,,
17,10,30.0,-,41,53,0,13.4,PK345-1.1/He2-300,PN,8.9,0,,
17,1,6.0,-,34,50,0,13.4,PK349+4.1/M2-4,PN,7.7,0,,
17,29,0.0,-,19,16,0,13.4,PK6+8.1/M1-20,PN,8.4,0,,
16,40,18.0,+,38,42,0,13.4,PK61+41.1/DdDm1,PN,3.1,0,,
19,22,12.0,-,31,31,0,13.4,PK6-19.1/Wray16_423,PN,3.1,0,,
18,18,12.0,-,25,38,0,13.4,PK6-4.1/Perek2-13,PN,8.0,0,0,
22,33,6.0,+,8,5,0,13.4,UGC12074/PGC69126,GX,11.6,1,0,145.0
6,12,35.9,-,84,34,57,13.4,PGC18620/ESO5-3,GX,11.8,1,0,152.0
10,13,32.3,+,20,10,30,13.4,PGC29802/UGC5509,GX,11.9,2,0,66.0
10,27,19.8,-,49,6,57,13.4,PGC30749/ESO214-6,GX,11.7,1,0,0.0
23,48,13.8,+,21,13,4,13.4,PGC72460/UGC12787,GX,11.9,1,0,178.0
5,52,7.8,+,16,11,57,13.4,PGC86282/IRAS05492+1611,GX,11.9,1,0,76.0
5,17,9.8,+,6,55,39,13.4,PGC17044/UGC3279,GX,11.9,1,0,56.0
9,39,33.5,+,11,30,34,13.4,PGC27558/UGC5148,GX,11.5,1,0,54.0
9,48,45.1,-,6,35,54,13.4,PGC28200/MCG-1-25-40,GX,12.0,1,0,6.0
14,52,23.9,-,49,41,23,13.4,PGC53116/ESO223-2,GX,11.7,2,0,30.0
15,31,57.4,-,24,46,20,13.4,PGC55328/ESO514-22,GX,11.9,1,0,111.0
19,34,17.8,-,79,3,33,13.4,PGC63369/ESO25-9,GX,11.6,1,0,53.0
2,21,48.5,+,16,52,29,13.4,PGC8982/UGC1822,GX,12.0,1,0,78.0
6,6,28.8,+,26,23,45,13.4,PGC136075/ZOAG184.52+2.71,GX,11.2,1,0,127.0
4,49,54.6,+,59,9,11,13.4,PGC165415/IRAS04455+5903,GX,11.9,1,0,176.0
10,13,33.8,-,43,27,21,13.4,PGC29803/ESO263-20,GX,11.9,1,0,64.0
15,0,38.4,-,21,43,6,13.4,PGC53614/ESO581-15,GX,12.0,1,0,46.0
16,27,19.9,+,1,55,15,13.4,PGC58178/UGC10386,GX,11.9,1,0,41.0
12,24,6.5,-,50,31,22,13.5,PGC40318/ESO218-3,GX,12.0,1,0,89.0
15,52,36.5,-,38,51,3,13.5,PGC56278/ESO330-1,GX,11.9,1,0,31.0
16,26,46.6,+,11,34,47,13.5,PGC58141/UGC10384,GX,12.0,1,0,91.0
8,4,23.6,-,60,6,29,13.5,PGC22664/ESO124-9,GX,11.8,1,0,163.0
11,30,19.8,-,41,4,0,13.5,PGC35453/ESO319-26,GX,11.7,2,0,69.0
14,27,10.2,+,35,55,14,13.5,PGC51601/UGC9262,GX,11.7,1,0,51.0
16,9,50.7,+,20,10,39,13.5,PGC57332/UGC10232,GX,11.4,2,0,130.0
10,26,56.4,-,16,4,44,13.5,PGC91014/FGC1071,GX,12.0,2,0,130.0
13,16,36.0,-,52,23,1,13.5,PGC46216/ESO219-44,GX,11.8,1,0,173.0
14,47,33.2,-,19,19,42,13.5,PGC52823/ESO580-28,GX,11.7,1,0,160.0
9,21,39.1,-,59,26,0,13.5,PGC100056/RKK1250,GX,11.6,1,0,
0,59,48.5,+,59,48,22,13.5,PGC2594451,GX,11.6,1,0,114.0
9,25,14.9,+,12,9,10,13.5,PGC26715/CGCG62-31,GX,11.0,1,0,108.0
9,56,44.7,-,68,33,50,13.5,PGC28713/ESO61-19,GX,11.9,1,0,2.0
21,36,22.8,+,12,14,10,13.5,PGC67040/UGC11776,GX,11.5,1,0,172.0
1,14,56.5,+,31,56,52,13.5,IC1652/PGC4498,GX[S0-a],12.0,1,0,169.0
8,0,49.8,+,27,30,1,13.5,IC2217/PGC22476,GX[S?],11.7,1,0,80.0
12,54,19.9,-,9,7,2,13.5,IC3859/PGC170216,GX[S0],11.9,1,0,165.0
18,34,26.9,-,58,32,1,13.5,IC4721A/PGC62067,GX[E0],11.7,0,0,
10,5,50.4,+,0,37,54,13.5,IC590_2/PGC93102,GX[S0],11.4,1,0,178.0
13,45,24.7,-,12,34,27,13.5,IC920/PGC48779,GX[E0],11.7,0,0,
3,0,46.4,+,43,9,46,13.5,NGC1159/PGC11383,GX,11.5,0,0,123.0
5,17,32.4,-,67,26,56,13.5,NGC1897,OC,,1,,
5,24,44.6,-,63,56,32,13.5,NGC1942,OC,,1,,
6,6,8.7,-,67,5,51,13.5,NGC2197,OC,,2,,
6,30,13.0,-,64,19,29,13.5,NGC2257,OC,,2,,
0,42,53.8,-,23,32,43,13.5,NGC235B/PGC2570,GX,11.2,0,,
0,48,20.9,-,38,14,4,13.5,NGC264/PGC2831,GX,12.0,1,0,113.0
9,16,21.7,+,17,43,38,13.5,NGC2797/PGC26160,GX,11.9,1,0,21.0
9,49,22.9,+,1,8,43,13.5,NGC3015/PGC28240,GX,11.5,0,0,95.0
10,2,36.5,+,32,42,26,13.5,NGC3099A/PGC29087,GX,11.9,1,0,
10,36,17.2,-,27,31,44,13.5,NGC3307/PGC31430,GX,11.8,1,0,28.0
11,8,27.0,-,10,15,32,13.5,NGC3537_2/PGC33753,GX,11.9,1,0,175.0
1,3,16.3,+,22,20,34,13.5,NGC354/PGC3763,GX,12.0,1,0,29.0
12,7,56.5,+,65,6,52,13.5,NGC4121/PGC38508,GX,11.2,0,,
12,29,30.6,+,7,41,49,13.5,NGC4466/PGC41170,GX,12.0,1,0,101.0
13,0,17.7,+,27,57,18,13.5,NGC4898_1/PGC44736,GX,11.7,1,0,90.0
13,13,12.1,-,43,14,48,13.5,NGC5011B/PGC45918,GX,12.0,1,0,77.0
1,33,34.0,+,30,41,32,13.5,NGC595,PartOf,11.7,0,,
17,43,23.6,-,61,40,55,13.5,NGC6403/PGC60750,GX,11.7,0,,
1,35,0.7,-,75,33,24,13.5,NGC643,OC,,2,,
1,42,25.6,+,35,38,19,13.5,NGC653/PGC6290,GX,11.9,2,0,39.0
21,39,34.5,+,8,52,38,13.5,NGC7101/PGC67118,GX,11.7,0,,
23,50,56.5,+,27,5,12,13.5,NGC7767/PGC72601,GX,11.5,1,0,142.0
2,8,34.5,+,29,14,5,13.5,NGC819/PGC8174,GX,11.7,1,0,10.0
3,22,5.2,+,42,10,18,13.5,PGC12624/UGC2696,GX,10.9,1,0,175.0
3,51,53.6,+,42,49,31,13.5,PGC13994/UGC2878,GX,11.6,1,0,150.0
4,4,44.1,+,2,25,30,13.5,PGC14421/UGC2951,GX,11.6,1,0,155.0
13,15,58.5,-,57,47,29,13.5,PGC3079485/WKK2049,GX,11.4,1,0,
12,40,48.1,-,14,32,7,13.5,PGC42495/MCG-2-32-22,GX,11.7,1,0,
17,25,9.7,+,10,39,10,13.5,PGC60252/UGC10841,GX,11.7,1,0,37.0
22,4,45.1,+,44,56,57,13.5,PGC67989/UGC11899,GX,12.0,1,0,61.0
22,8,28.2,-,34,6,23,13.5,PGC68122/ESO404-32,GX,12.0,1,0,80.0
22,41,34.5,+,78,58,25,13.5,PGC69520/UGC12170,GX,11.5,1,0,145.0
2,25,32.4,+,50,49,12,13.5,PGC9209/UGC1869,GX,11.4,1,0,151.0
18,37,48.0,-,17,5,0,13.5,PK16-4.2/M1-56,PN,9.3,0,,
7,5,18.0,+,2,47,0,13.5,PK212+4.1/M1-9,PN,9.7,0,,
18,40,24.0,-,10,40,0,13.5,PK22-2.1/M1-57,PN,9.0,0,0,
7,40,24.0,-,11,33,0,13.5,PK228+5.1/M1-17,PN,6.7,0,,
9,13,54.0,-,55,28,0,13.5,PK275-4.2/He2-21,PN,5.8,0,,
10,12,0.0,-,52,38,0,13.5,PK280+2.1/Ste2_1,PN,10.8,0,,
10,7,24.0,-,63,55,0,13.5,PK286-6.1/He2-41,PN,9.3,0,,
13,58,12.0,-,58,55,0,13.5,PK311+2.1/He2-102,PN,9.1,0,,
16,29,30.0,-,59,9,0,13.5,PK327-7.1/He2_163,PN,10.8,0,0,
16,35,24.0,-,53,50,0,13.5,PK332-4.1/He2-170,PN,7.8,0,,
17,50,18.0,-,30,35,0,13.5,PK359-1.1/M1-29,PN,8.9,0,0,
0,29,23.4,+,31,22,55,13.5,PGC1797/UGC294,GX,10.8,1,0,121.0
5,17,45.9,-,1,11,13,13.5,PGC17058/UGC3283,GX,11.9,2,0,105.0
7,24,49.0,-,66,19,26,13.5,PGC20940/ESO88-12,GX,11.6,1,0,150.0
3,38,19.9,+,41,17,34,13.5,PGC13410/UGC2801,GX,11.6,1,0,107.0
8,8,36.9,-,65,20,5,13.5,PGC22853/ESO89-11,GX,11.7,1,0,155.0
12,12,39.6,+,34,41,21,13.5,PGC38933/UGC7212,GX,11.1,1,0,43.0
9,32,35.3,-,59,53,40,13.5,PGC92255/FGCE751,GX,10.9,1,0,108.0
13,5,6.1,-,70,16,38,13.6,PGC3074829/WKK1752,GX,12.0,2,0,
10,38,7.2,+,4,53,38,13.6,PGC31608/UGC5784,GX,12.0,1,0,125.0
13,39,50.2,-,22,1,33,13.6,PGC48322/ESO577-21,GX,11.8,1,0,58.0
15,44,29.2,+,11,32,57,13.6,PGC55919/UGC9996,GX,11.7,2,0,111.0
19,40,42.6,-,22,16,12,13.6,PGC63511/ESO594-11,GX,12.0,1,0,122.0
15,7,36.6,-,48,43,31,13.6,PGC3077066/WKK4625,GX,11.8,1,0,
13,3,52.5,+,10,58,19,13.6,PGC45137/UGC8166,GX,11.4,2,0,157.0
23,21,9.9,+,33,23,57,13.6,PGC71166/UGC12538,GX,12.0,1,0,20.0
9,38,20.7,-,33,51,40,13.6,PGC27468/ESO373-13,GX,11.9,1,0,24.0
10,45,17.5,-,8,51,3,13.6,PGC91048/FGC1130,GX,11.9,2,0,12.0
6,31,1.1,-,71,30,6,13.6,PGC19175/ESO58-3,GX,11.9,2,0,6.0
10,23,44.3,-,51,32,1,13.6,PGC30460/ESO214-3,GX,10.5,1,0,14.0
11,0,23.7,+,16,41,31,13.6,PGC33163/UGC6083,GX,11.5,1,0,143.0
15,22,30.9,+,19,15,40,13.6,PGC54885/UGC9828,GX,11.9,2,0,178.0
23,9,34.5,+,15,39,15,13.6,PGC70585/UGC12395,GX,11.9,1,0,138.0
8,44,30.9,+,18,17,10,13.6,IC2392/PGC24559,GX[S?],12.0,1,0,6.0
20,35,15.6,-,73,27,9,13.6,IC5014/PGC65015,GX[S0],11.8,0,0,
23,47,18.9,-,2,18,50,13.6,IC5351/PGC72404,GX[E-S0],11.6,0,0,177.0
11,59,12.8,-,0,31,25,13.6,IC753/PGC37745,GX[SB0],11.0,0,0,30.0
3,19,51.4,+,41,34,27,13.6,NGC1277/PGC12434,GX,11.8,1,0,92.0
4,54,56.1,-,68,11,20,13.6,NGC1749,OC,,1,,
5,19,9.4,-,63,1,25,13.6,NGC1900,OC,,2,,
6,2,43.7,-,65,15,54,13.6,NGC2181,OC,,2,,
9,43,31.0,+,31,58,39,13.6,NGC2970/PGC27827,GX,11.0,0,0,54.0
10,51,31.2,+,55,23,28,13.6,NGC3398/IC644/PGC32564,GX,12.0,1,0,78.0
10,52,31.0,+,7,13,30,13.6,NGC3441/PGC32642,GX,11.9,1,0,5.0
12,2,23.0,+,4,19,48,13.6,NGC4043/PGC38010,GX,12.0,1,0,135.0
12,26,29.6,+,9,1,8,13.6,NGC4410B/PGC40697,GX,11.8,0,,
13,0,18.2,+,27,57,20,13.6,NGC4898_2/PGC44736,GX,11.3,0,,
14,33,43.7,-,14,37,10,13.6,NGC5664/IC4455/PGC52033,GX,11.8,1,0,30.0
15,0,45.9,+,49,59,36,13.6,NGC5828/NGC5828B/PGC53618,GX,12.0,1,0,50.0
22,35,51.9,+,33,56,43,13.6,NGC7317/PGC69256,GX,11.3,0,,
23,5,38.6,+,3,3,32,13.6,NGC7482/NGC7472/PGC70446,GX,11.8,1,0,41.0
5,20,37.3,+,5,8,51,13.6,PGC17141/CGCG421-33,GX,11.9,1,0,32.0
7,22,16.4,-,35,21,0,13.6,PGC20832/ESO367-20,GX,12.0,1,0,132.0
10,0,52.9,-,42,41,7,13.6,PGC28976/ESO316-15,GX,11.8,1,0,0.0
13,36,47.9,-,55,59,8,13.6,PGC3075307/WKK2379,GX,11.1,1,0,
12,28,3.9,+,2,54,37,13.6,PGC40951/VCC1060,GX,11.3,1,0,
15,42,57.0,-,18,23,50,13.6,PGC55855/ESO583-5,GX,11.9,1,0,83.0
15,54,23.8,-,40,35,34,13.6,PGC56343/ESO330-5,GX,12.0,1,0,175.0
17,57,31.4,+,11,43,57,13.6,PGC61169/UGC11059,GX,11.3,1,0,90.0
22,21,9.1,+,36,35,27,13.6,PGC68623/UGC11995,GX,11.9,1,0,141.0
17,58,6.0,-,29,45,0,13.6,PK0-2.4/M2-21,PN,8.6,0,,
3,41,42.0,+,52,17,0,13.6,PK147-2.1/M1-4,PN,7.4,0,,
8,20,48.0,-,46,22,0,13.6,PK263-5.1/PB2,PN,6.8,0,,
8,54,6.0,-,50,32,0,13.6,PK269-3.1/PB3,PN;Bipolar,8.6,0,,
17,28,42.0,-,28,27,0,13.6,PK358+3.1/M3-10,PN;same_as_PK358+_3.3,7.0,0,0,
17,47,54.0,-,30,0,0,13.6,PK359-0.1/Hubble5,PN,10.3,0,0,
19,14,18.0,+,3,35,0,13.6,PK38-3.3/K2-11,PN,10.0,0,,
18,59,6.0,+,20,37,0,13.6,PK52+7.1/K4-10,PN;Stellar,11.8,0,,
17,52,42.0,-,22,22,0,13.6,PK6+2.5/M1-31,PN,8.6,0,,
20,19,36.0,+,27,0,0,13.6,PK66-5.1/Peimbert24,PN,7.9,0,,
18,44,42.0,-,25,20,0,13.6,PK9-9.1/M3-32,PN,8.3,0,0,
2,56,17.7,+,4,31,44,13.6,PGC11099/UGC2414,GX,12.0,1,0,159.0
23,39,11.2,+,5,29,4,13.6,PGC72020/UGC12720,GX,11.8,1,0,156.0
6,30,28.4,+,33,18,4,13.6,PGC19162/UGC3476,GX,12.0,1,0,63.0
13,2,47.9,+,6,47,7,13.6,PGC45039/UGC8149,GX,10.9,1,0,134.0
18,32,40.3,-,39,27,15,13.6,PGC62011/ESO336-2,GX,11.9,1,0,76.0
9,21,13.9,+,69,24,0,13.6,PGC26472/UGC4944,GX,12.0,1,0,93.0
5,12,59.2,-,5,8,32,13.6,PGC90736/FGC525,GX,11.9,1,0,80.0
2,40,50.0,+,21,36,35,13.6,PGC10160/MCG3-7-42,GX,12.0,1,0,141.0
7,28,46.3,-,74,36,12,13.6,PGC21091/ESO35-8,GX,12.0,1,0,79.0
14,49,28.0,-,80,46,13,13.6,PGC52934/ESO22-4,GX,11.9,1,0,80.0
19,37,48.6,+,1,0,13,13.7,PGC166910/CGMW3-4410,GX,11.9,1,0,96.0
8,57,58.2,-,24,49,6,13.7,PGC25189/ESO496-23,GX,11.9,1,0,34.0
10,7,58.9,+,13,13,32,13.7,PGC29466/CGCG64-71,GX,11.2,1,0,
14,40,45.4,+,14,21,41,13.7,PGC52449/CGCG104-67,GX,11.0,1,0,14.0
16,56,12.3,-,55,21,44,13.7,PGC59277/ESO180-1,GX,11.9,1,0,3.0
19,23,49.7,+,34,47,33,13.7,PGC63165/UGC11433,GX,11.5,1,0,25.0
10,58,12.6,+,20,6,23,13.7,PGC32992/UGC6054,GX,11.0,1,0,12.0
13,24,10.1,-,23,52,43,13.7,PGC46839/ESO508-67,GX,11.9,1,0,101.0
22,34,47.9,+,50,10,3,13.7,PGC69206/UGC12096,GX,12.0,1,0,117.0
16,2,57.9,-,23,32,34,13.7,PGC56837/ESO516-3,GX,11.9,1,0,101.0
20,40,52.1,+,0,39,9,13.7,PGC65178/UGC11612,GX,11.9,1,0,45.0
8,55,19.1,-,20,8,11,13.7,PGC25050/ESO563-32,GX,12.0,1,0,13.0
20,33,25.6,-,19,34,37,13.7,PGC64955/ESO597-9,GX,12.0,1,0,178.0
10,2,42.4,+,67,43,53,13.7,PGC29079/MCG11-12-32,GX,11.6,1,0,
14,17,49.4,-,24,11,12,13.7,PGC51060/ESO511-20,GX,12.0,1,0,87.0
19,17,22.0,-,28,39,22,13.7,PGC63017/ESO459-9,GX,11.8,1,0,103.0
14,28,4.4,+,1,0,25,13.7,IC1011/PGC51662,GX[C],11.1,0,0,111.0
16,14,15.8,+,9,32,15,13.7,IC1205/PGC57574,GX[Sab],11.9,0,0,
1,34,11.1,+,30,46,41,13.7,IC143,PartOf[GxyP],10.8,0,,
1,23,19.3,+,33,16,37,13.7,IC1687/PGC5074,GX[C],11.4,0,0,3.0
2,39,46.4,+,1,33,30,13.7,IC1827/PGC10087,GX[Sa],11.8,1,0,154.0
11,28,16.3,-,12,53,26,13.7,IC2856/PGC35304,GX[Sab],11.9,1,0,42.0
12,16,55.9,+,13,37,32,13.7,IC3094/PGC39362,GX[S?],11.9,0,0,
12,30,29.9,+,19,40,25,13.7,IC3436/PGC41323,GX[S0],10.7,0,0,135.0
19,37,55.8,-,51,59,29,13.7,IC4877/PGC63443,GX[SB0],12.0,1,0,82.0
10,2,7.0,+,3,3,30,13.7,IC588/PGC29057,GX[SBa],12.0,1,0,159.0
12,55,54.1,+,63,36,42,13.7,IC836/PGC44092,GX[S],12.0,1,0,73.0
5,44,16.0,-,62,47,8,13.7,NGC2097,OC,,2,,
6,21,40.1,-,65,2,0,13.7,NGC2233/PGC18882,GX,11.6,1,0,39.0
10,12,29.1,+,12,22,37,13.7,NGC3134/PGC29722,GX,11.4,1,0,51.0
11,22,30.0,+,24,16,47,13.7,NGC3653/PGC34905,GX,11.9,1,0,79.0
11,39,38.1,+,20,27,18,13.7,NGC3787/PGC36154,GX,11.1,0,0,21.0
11,40,44.7,+,22,26,48,13.7,NGC3808A/PGC36228,GX,12.0,1,0,57.0
14,17,37.7,+,8,10,43,13.7,NGC5539/PGC51054,GX,11.1,0,0,
16,17,19.6,+,61,56,21,13.7,NGC6123/PGC57729,GX,11.9,1,0,4.0
16,47,15.9,+,62,8,51,13.7,NGC6238/PGC58980,GX,11.9,1,0,17.0
16,58,42.9,+,57,5,57,13.7,NGC6262/PGC59363,GX,11.9,1,0,60.0
18,50,44.2,+,33,57,37,13.7,NGC6713/PGC62487,GX,11.1,0,0,100.0
1,50,58.4,+,21,59,49,13.7,NGC694/PGC6816,GX,11.9,1,0,160.0
20,47,7.2,+,0,25,49,13.7,NGC6959/PGC65369,GX,11.6,1,0,57.0
22,43,34.1,+,4,9,7,13.7,NGC7360/PGC69591,GX,12.0,1,0,153.0
7,14,17.4,-,74,44,14,13.7,PGC20459/ESO35-3,GX,12.0,1,0,51.0
9,25,14.1,+,17,35,55,13.7,PGC26711/UGC5012,GX,12.0,1,0,145.0
13,10,50.6,+,49,53,32,13.7,PGC45737/UGC8257,GX,11.3,1,0,142.0
16,10,29.0,-,59,55,3,13.7,PGC57367/ESO136-22,GX,12.0,1,0,106.0
17,59,0.0,-,15,32,0,13.7,PK13+4.1/M1-33,PN,8.0,0,0,
4,13,18.0,+,56,57,0,13.7,PK147+4.1/M2-2,PN,8.4,0,,
4,39,48.0,+,36,46,0,13.7,PK165-6.1/K3_67,PN,3.4,0,,
9,41,36.0,-,49,58,0,13.7,PK274+2.2/He2-35,PN,8.0,0,,
13,9,36.0,-,61,20,0,13.7,PK305+1.1/He2-90,PN,9.5,0,,
14,18,12.0,-,52,11,0,13.7,PK316+8.1/He2-108,PN,9.9,0,,
16,29,54.0,-,53,23,0,13.7,PK332-3.1/He2-164,PN,10.6,0,,
16,15,18.0,-,49,14,0,13.7,PK333+1.1/He2-152,PN,9.8,0,0,
17,4,18.0,-,30,53,0,13.7,PK353+6.2/M2-6,PN,9.0,0,,
19,41,12.0,+,14,57,0,13.7,PK51-3.1/M1-73,PN,8.1,0,0,
19,0,30.0,+,38,21,0,13.7,PK68+14.1/Sp4_1,PN,6.0,0,,
3,24,55.9,+,39,7,45,13.7,PGC12763/UGC2720,GX,12.0,1,0,90.0
3,17,31.6,+,37,2,48,13.7,PGC12226/UGC2636,GX,11.7,1,0,10.0
11,6,26.0,-,36,38,20,13.7,PGC33591/ESO377-6,GX,11.9,1,0,103.0
3,54,18.9,+,41,18,7,13.7,PGC2178923,GX,11.8,1,0,121.0
20,29,32.5,-,22,5,33,13.7,PGC64804/ESO596-47,GX,11.8,1,0,36.0
4,30,30.9,+,88,46,15,13.8,PGC15599/UGC2886A,GX,11.7,1,0,112.0
8,18,58.7,-,23,16,51,13.8,PGC23315/ESO495-4,GX,12.0,1,0,43.0
9,31,53.7,-,16,40,48,13.8,PGC27066/FGC904,GX,12.0,1,0,93.0
9,57,16.6,+,4,31,41,13.8,PGC28741/UGC5347,GX,12.0,1,0,18.0
12,57,16.5,+,14,13,17,13.8,PGC44283/CGCG71-79,GX,11.2,1,0,94.0
13,44,58.4,-,49,58,57,13.8,PGC48739/ESO220-36,GX,11.8,1,0,25.0
11,10,44.8,+,4,50,47,13.8,PGC33930/UGC6216,GX,11.9,1,0,173.0
15,18,18.1,-,32,14,58,13.8,PGC54632/ESO449-3,GX,11.8,1,0,150.0
15,34,53.2,+,9,34,57,13.8,PGC55495/UGC9907,GX,11.4,1,0,18.0
19,45,16.3,-,34,44,53,13.8,PGC63622/ESO398-29,GX,11.9,1,0,118.0
7,52,17.8,-,77,50,11,13.8,PGC22043/ESO17-7,GX,11.8,1,0,69.0
8,50,25.3,-,19,31,48,13.8,PGC24840/ESO563-26,GX,11.8,1,0,149.0
10,30,38.5,-,27,35,33,13.8,PGC31001/ESO501-2,GX,12.0,1,0,85.0
22,6,22.9,-,15,24,58,13.8,PGC68030/MCG-3-56-6,GX,11.7,1,0,122.0
2,33,14.3,+,25,30,22,13.8,PGC9725/UGC2025,GX,12.0,1,0,32.0
21,0,36.0,+,68,10,0,13.8,Cr427,OC,,4,,
1,45,19.6,+,4,37,9,13.8,IC1726/PGC6441,GX[C],10.5,0,0,24.0
2,6,25.9,+,3,42,23,13.8,IC1779/PGC8039,GX[E3],11.2,0,0,100.0
0,12,6.0,-,0,24,53,13.8,IC3/PGC836,GX[E-S0],11.7,1,0,55.0
12,18,56.0,+,8,57,44,13.8,IC3134/PGC39593,GX[S0-a],11.8,1,0,175.0
4,19,6.6,+,3,11,22,13.8,IC364/PGC14854,GX[E5],10.8,0,0,80.0
12,41,15.7,+,11,23,16,13.8,IC3653/PGC42550,GX[E?],12.0,0,0,
13,1,43.2,+,19,18,6,13.8,IC4070/PGC3800823,GX[E5],10.8,0,0,45.0
23,33,13.6,-,45,1,29,13.8,IC5328A/PGC71724,GX[SB0-a],11.0,0,0,151.0
11,33,44.6,+,21,22,48,13.8,IC707/PGC35708,GX[Sc],11.8,0,0,18.0
2,48,17.0,-,17,59,17,13.8,NGC1119/PGC10607,GX,11.8,0,0,0.0
4,31,41.7,-,5,3,35,13.8,NGC1601/PGC15413,GX,11.7,1,0,90.0
5,54,48.8,-,65,50,7,13.8,NGC2138,OC,,1,,
7,50,34.9,+,16,22,9,13.8,NGC2454/PGC21963,GX,12.0,1,0,100.0
8,48,24.4,+,73,40,18,13.8,NGC2636/PGC24747,GX,11.5,0,,
10,1,8.3,+,22,24,22,13.8,NGC3088/NGC3088A/PGC28997,GX,11.5,0,0,69.0
10,6,24.7,-,16,7,34,13.8,NGC3127/PGC29357,GX,12.0,1,0,55.0
10,48,11.8,+,4,59,57,13.8,NGC3386/PGC32284,GX,12.0,0,,
10,59,54.3,+,9,21,44,13.8,NGC3490/PGC33128,GX,12.0,0,,
11,8,40.3,+,57,13,49,13.8,NGC3530/PGC33766,GX,11.8,1,0,99.0
11,10,13.1,+,36,58,1,13.8,NGC3545/NGC3545A/PGC33894,GX,12.0,0,,
11,10,12.2,+,36,57,53,13.8,NGC3545B/PGC33893,GX,12.0,0,,
11,15,33.2,+,5,6,56,13.8,NGC3601/PGC34335,GX,12.0,0,,
1,3,26.0,-,72,3,54,13.8,NGC371,OC,,8,,
11,39,3.9,+,26,21,45,13.8,NGC3781/PGC36104,GX,11.5,0,0,30.0
1,8,26.1,+,33,8,52,13.8,NGC394/PGC4049,GX,11.7,1,0,129.0
12,29,30.3,+,7,59,34,13.8,NGC4467/PGC41169,GX,11.2,0,0,45.0
12,53,9.7,-,9,11,51,13.8,NGC4761/PGC43768,GX,12.0,1,0,173.0
13,1,57.6,+,28,0,22,13.8,NGC4927/PGC44945,GX,12.0,1,0,15.0
14,2,56.7,+,54,18,31,13.8,NGC5453,PartOf,12.0,0,,
1,27,9.5,-,22,43,25,13.8,NGC554A/PGC5413,GX,10.9,0,,
16,59,20.4,+,29,56,47,13.8,NGC6274_1/PGC59381,GX,12.0,1,0,23.0
18,12,31.8,+,21,25,14,13.8,NGC6579/PGC61562,GX,11.5,0,,
8,37,44.7,-,19,18,45,13.8,PGC24246/ESO563-4,GX,11.6,1,0,14.0
13,25,24.8,-,56,9,47,13.8,PGC3075172/WKK2203,GX,11.5,1,0,
15,3,11.2,+,21,32,38,13.8,PGC53728/CGCG134-71,GX,11.2,1,0,68.0
15,17,45.8,-,33,5,17,13.8,PGC54595/ESO387-20,GX,12.0,1,0,173.0
17,18,54.7,+,29,51,22,13.8,PGC60049/UGC10799,GX,11.3,1,0,84.0
22,36,54.4,+,14,24,50,13.8,PGC69316/UGC12110,GX,11.9,1,0,137.0
3,39,28.3,+,13,23,34,13.8,PGC90687/FGC439,GX,11.7,1,0,2.0
18,7,6.0,-,30,34,0,13.8,PK0-4.2/ESO456-54,PN,9.8,0,,
